Open,High,Low,Close,Adj Close,Volume
4.043099880218506,4.190000057220459,3.9700000286102295,4.190000057220459,4.190000057220459,33210
4.059999942779541,4.090000152587891,4.03000020980835,4.059999942779541,4.059999942779541,43715
4.050000190734863,4.215000152587891,4.0289998054504395,4.103700160980225,4.103700160980225,52998
4.019999980926514,4.080999851226807,3.970099925994873,4.052999973297119,4.052999973297119,32903
4.050000190734863,4.099999904632568,4.020100116729736,4.039999961853027,4.039999961853027,45465
4.039999961853027,4.079999923706055,4.005000114440918,4.039999961853027,4.039999961853027,40891
4.079999923706055,4.079999923706055,3.869999885559082,3.880000114440918,3.880000114440918,136664
3.8399999141693115,4.139999866485596,3.7799999713897705,4.079999923706055,4.079999923706055,52943
3.869999885559082,4.239999771118164,3.869999885559082,4.179999828338623,4.179999828338623,108991
4.190000057220459,4.392000198364258,4.139999866485596,4.329999923706055,4.329999923706055,65016
