Date,Open,High,Low,Close,Adj Close,Volume
2023-12-08,3.930000066757202,4.210000038146973,3.930000066757202,4.199999809265137,4.199999809265137,2805100
2023-12-11,3.950000047683716,3.990000009536743,3.319999933242798,3.3399999141693115,3.3399999141693115,4151100
2023-12-12,3.450000047683716,3.509999990463257,3.3499999046325684,3.4100000858306885,3.4100000858306885,1828100
2023-12-13,3.4100000858306885,3.7200000286102295,3.2899999618530273,3.7200000286102295,3.7200000286102295,3143500
2023-12-14,3.75,3.880000114440918,3.549999952316284,3.5899999141693115,3.5899999141693115,5328700
2023-12-15,3.5,3.690000057220459,3.450000047683716,3.680000066757202,3.680000066757202,5112900
2023-12-18,3.5999999046325684,3.9100000858306885,3.5799999237060547,3.859999895095825,3.859999895095825,3500900
2023-12-19,3.990000009536743,4.320000171661377,3.680000066757202,3.8299999237060547,3.8299999237060547,9317800
2023-12-20,4.059999942779541,4.659999847412109,3.930000066757202,4.159999847412109,4.159999847412109,12372400
2023-12-21,4.420000076293945,4.900000095367432,4.28000020980835,4.900000095367432,4.900000095367432,7462500
