Date,Open,High,Low,Close,Adj Close,Volume
2024-01-19,3.420099973678589,3.5399999618530273,3.380000114440918,3.380000114440918,3.380000114440918,5318
2024-01-22,3.4700000286102295,3.5799999237060547,3.4200000762939453,3.5799999237060547,3.5799999237060547,3812
2024-01-23,3.494999885559082,3.5899999141693115,3.440000057220459,3.5899999141693115,3.5899999141693115,1829
2024-01-24,3.4600000381469727,3.4990999698638916,3.3903000354766846,3.490000009536743,3.490000009536743,5608
2024-01-25,3.2799999713897705,3.490000009536743,3.2799999713897705,3.490000009536743,3.490000009536743,5213
2024-01-26,3.5199999809265137,3.5199999809265137,3.319999933242798,3.319999933242798,3.319999933242798,1646
2024-01-29,3.1500000953674316,3.4100000858306885,3.109999895095825,3.109999895095825,3.109999895095825,12192
2024-01-30,3.0999999046325684,3.109999895095825,2.850100040435791,2.890000104904175,2.890000104904175,7963
2024-01-31,3.006700038909912,3.006700038909912,2.799999952316284,2.950000047683716,2.950000047683716,7942
2024-02-01,2.890000104904175,3.0999999046325684,2.25,2.509399890899658,2.509399890899658,43138
