Open,High,Low,Close,Adj Close,Volume
5.21999979019165,5.21999979019165,4.739999771118164,4.829999923706055,4.829999923706055,174600
5.059999942779541,5.289999961853027,4.849999904632568,5.079999923706055,5.079999923706055,121500
5.090000152587891,5.349999904632568,4.929999828338623,5.300000190734863,5.300000190734863,207500
5.28000020980835,5.480000019073486,4.75,4.760000228881836,4.760000228881836,348400
4.829999923706055,5.179999828338623,4.769999980926514,5.070000171661377,5.070000171661377,151500
4.989999771118164,5.28000020980835,4.909999847412109,5.099999904632568,5.099999904632568,327100
5.210000038146973,5.25,4.920000076293945,5.090000152587891,5.090000152587891,409100
5.25,5.320000171661377,4.690000057220459,4.869999885559082,4.869999885559082,929900
5.010000228881836,5.199999809265137,4.75,5.150000095367432,5.150000095367432,390300
5.170000076293945,6.289999961853027,5.050000190734863,5.960000038146973,5.960000038146973,1605800
