Open,High,Low,Close,Adj Close,Volume
0.04619999974966049,0.04619999974966049,0.04619999974966049,0.04619999974966049,0.04619999974966049,2000
0.04600000008940697,0.04600000008940697,0.04600000008940697,0.04600000008940697,0.04600000008940697,10000
0.04500000178813934,0.04500000178813934,0.04360000044107437,0.04360000044107437,0.04360000044107437,30353
0.04039999842643738,0.04500000178813934,0.039400000125169754,0.042180001735687256,0.042180001735687256,136916
0.04500000178813934,0.04619999974966049,0.04039999842643738,0.04619999974966049,0.04619999974966049,146588
0.043699998408555984,0.04535000026226044,0.043699998408555984,0.04535000026226044,0.04535000026226044,14066
0.04470000043511391,0.048500001430511475,0.043699998408555984,0.046149998903274536,0.046149998903274536,32715
0.04470000043511391,0.045910000801086426,0.04470000043511391,0.04500000178813934,0.04500000178813934,6200
0.044599998742341995,0.04479999840259552,0.044199999421834946,0.04479999840259552,0.04479999840259552,7538
0.04859999939799309,0.07289999723434448,0.04859999939799309,0.07280000299215317,0.07280000299215317,230199
