title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
Stocks That Hit 52-Week Lows On Wednesday,20220511T162815,https://www.benzinga.com/markets/options/22/05/27141482/52-weeks-high-and-low-article,CURV,0.006905,Neutral,-0.017007
Stocks That Hit 52-Week Lows On Friday,20220401T170001,https://www.benzinga.com/news/22/04/26425809/stocks-that-hit-52-week-lows-on-friday,CURV,0.021113,Neutral,-0.010823
Stocks That Hit 52-Week Lows On Thursday,20220331T181044,https://www.benzinga.com/news/22/03/26401822/stocks-that-hit-52-week-lows-on-thursday,CURV,0.02511,Neutral,0.005197
Stocks That Hit 52-Week Lows On Wednesday,20220330T164203,https://www.benzinga.com/news/22/03/26376884/stocks-that-hit-52-week-lows-on-wednesday,CURV,0.067177,Neutral,-0.071211
Stocks That Hit 52-Week Lows On Monday,20220328T154408,https://www.benzinga.com/news/22/03/26326033/stocks-that-hit-52-week-lows-on-monday,CURV,0.016131,Neutral,-0.030956
Stocks That Hit 52-Week Lows On Monday,20220516T175917,https://www.benzinga.com/markets/options/22/05/27226401/52-weeks-high-and-low-article,CURV,0.026147,Neutral,-0.00973
Stocks That Hit 52-Week Lows On Tuesday,20220524T161351,https://www.benzinga.com/markets/options/22/05/27375519/52-weeks-high-and-low-article,CURV,0.010175,Neutral,-0.034855
12 Consumer Discretionary Stocks Moving In Wednesday's Intraday Session,20220608T175401,https://www.benzinga.com/trading-ideas/movers/22/06/27614240/12-consumer-discretionary-stocks-moving-in-wednesdays-intraday-session,CURV,0.234382,Neutral,-0.000864
"Earnings Scheduled For March 17, 2022",20220317T085447,https://www.benzinga.com/news/earnings/22/03/26177874/earnings-scheduled-for-march-17-2022,CURV,0.028432,Neutral,-0.011715
"Advanced Human Imaging  ( NASDAQ:AHI ) , Aditxt  ( NASDAQ:ADTX )  - Why Immunocore Shares Dipped 22%; Here Are 73 Biggest Movers From Friday",20220912T072340,https://www.benzinga.com/news/22/09/28823434/why-immunocore-shares-dipped-22-here-are-73-biggest-movers-from-friday,CURV,0.062597,Neutral,0.0
Stocks That Hit 52-Week Lows On Wednesday,20220518T160908,https://www.benzinga.com/markets/options/22/05/27281415/52-weeks-high-and-low-article,CURV,0.023291,Neutral,-0.03714
"Torrid Stock Up 19% in a Month: Is it Time to Buy, Hold or Cash Out?",20241126T200000,https://www.zacks.com/stock/news/2375643/torrid-stock-up-19-in-a-month-is-it-time-to-buy-hold-or-cash-out,CURV,0.588539,Bullish,0.487576
Torrid Holdings  ( CURV )  Surpasses Q2 Earnings and Revenue Estimates,20240904T121003,https://www.zacks.com/stock/news/2331158/torrid-holdings-curv-surpasses-q2-earnings-and-revenue-estimates,CURV,0.396052,Somewhat-Bullish,0.172624
"Stitch Fix  ( SFIX )  Reports Q3 Loss, Tops Revenue Estimates",20230606T212507,https://www.zacks.com/stock/news/2104718/stitch-fix-sfix-reports-q3-loss-tops-revenue-estimates,CURV,0.205225,Neutral,0.0
Vera Bradley  ( VRA )  Beats Q3 Earnings Estimates,20231206T141502,https://www.zacks.com/stock/news/2194083/vera-bradley-vra-beats-q3-earnings-estimates,CURV,0.204647,Neutral,0.0
"10 Short Squeeze Stocks To Watch: A Leader That Moved Up 392 Positions, Intuitive Machines, Toro And More - Asset Entities  ( NASDAQ:ASST ) ",20230703T141802,https://www.benzinga.com/news/23/07/33096795/10-short-squeeze-stocks-to-watch-a-leader-that-moved-up-392-positions-intuitive-machines-toro-and-mo,CURV,0.152499,Neutral,0.0
Why Selective Insurance Group Shares Are Trading Lower By Around 15%? Here Are Other Stocks Moving In Friday's Mid-Day Session - Selective Insurance Gr  ( NASDAQ:SIGI ) ,20240719T172454,https://www.benzinga.com/news/24/07/39864633/why-selective-insurance-group-shares-are-trading-lower-by-around-15-here-are-other-stocks-moving-in,CURV,0.097062,Bullish,0.363626
"Why Semtech Shares Are Trading Higher By 25%; Here Are 20 Stocks Moving Premarket - Acorda Therapeutics  ( NASDAQ:ACOR ) , Baosheng Media Gr  ( NASDAQ:BAOS ) ",20230608T122318,https://www.benzinga.com/news/23/06/32776733/why-semtech-shares-are-trading-higher-by-25-here-are-20-stocks-moving-premarket,CURV,0.152018,Bearish,-0.374805
"Torrid Reports Upbeat Results, Joins MBIA, Virco Mfg. And Other Big Stocks Moving Higher On Friday - Applied Optoelectronics  ( NASDAQ:AAOI ) , ALX Oncology Holdings  ( NASDAQ:ALXO ) ",20231208T154052,https://www.benzinga.com/news/23/12/36154924/torrid-reports-upbeat-results-joins-mbia-virco-mfg-and-other-big-stocks-moving-higher-on-friday,CURV,0.339745,Bullish,0.366577
"Lululemon, Li Auto, Hackett Group And Some Other Big Stocks Moving Lower On Friday - Beyond Meat  ( NASDAQ:BYND ) , Torrid Holdings  ( NYSE:CURV ) ",20221209T155510,https://www.benzinga.com/news/22/12/30023835/lululemon-li-auto-hackett-group-and-some-other-big-stocks-moving-lower-on-friday,CURV,0.238133,Neutral,-0.063124
"Fastenal Posts Upbeat Earnings, Joins Wells Fargo, JPMorgan And Other Big Stocks Moving Higher On Friday - Fastenal  ( NASDAQ:FAST ) ",20241011T142837,https://www.benzinga.com/news/24/10/41292429/fastenal-posts-upbeat-earnings-joins-wells-fargo-jpmorgan-and-other-big-stocks-moving-higher-on-frid,CURV,0.19661,Bullish,0.401451
"Dow Jumps Over 100 Points; MBIA Shares Spike Higher - Torrid Holdings  ( NYSE:CURV ) , Comtech Telecom  ( NASDAQ:CMTL ) ",20231208T195907,https://www.benzinga.com/news/earnings/23/12/36159627/dow-jumps-over-100-points-mbia-shares-spike-higher,CURV,0.149656,Bullish,0.432651
"Crude Oil Surges Over 2%; Lululemon Posts Upbeat Earnings - Applied UV  ( NASDAQ:AUVI ) , Torrid Holdings  ( NYSE:CURV ) ",20231208T171158,https://www.benzinga.com/news/earnings/23/12/36156737/crude-oil-surges-over-2-lululemon-posts-upbeat-earnings,CURV,0.133841,Bullish,0.409796
"Marsh & McLennan To Rally Around 14%? Here Are 10 Other Analyst Forecasts For Thursday - Carrier Global  ( NYSE:CARR ) , Coya Therapeutics  ( NASDAQ:COYA ) ",20230608T123133,https://www.benzinga.com/news/23/06/32776878/marsh-mclennan-to-rally-around-14-here-are-10-other-analyst-forecasts-for-thursday,CURV,0.262994,Neutral,0.006234
Stocks That Hit 52-Week Lows On Friday,20220325T160550,https://www.benzinga.com/news/22/03/26299843/stocks-that-hit-52-week-lows-on-friday,CURV,0.013769,Neutral,-0.014076
Abercrombie Rises 5.7% Post Q3 Earnings: Is it an Ideal Time to Buy?,20241204T200000,https://www.zacks.com/stock/news/2379154/abercrombie-rises-57-post-q3-earnings-is-it-an-ideal-time-to-buy,CURV,0.086713,Neutral,0.028732
"Nasdaq Surges 150 Points; ISM Services PMI Falls In November - CN Energy Group  ( NASDAQ:CNEY ) , Cross Country Healthcare  ( NASDAQ:CCRN ) ",20241204T183441,https://www.benzinga.com/24/12/42323152/nasdaq-surges-150-points-ism-services-pmi-falls-in-november,CURV,0.174587,Somewhat-Bullish,0.223997
"Torrid Holdings Posts Q3 Loss, Comparable Sales Decline 6.5% Y/Y",20241204T153200,https://www.zacks.com/stock/news/2378968/torrid-holdings-posts-q3-loss-comparable-sales-decline-65-yy,CURV,0.445179,Neutral,0.097756
