title,time_published,url,ticker,relevance_score,ticker_sentiment_label,ticker_sentiment_score
"Crude Oil Drops Sharply; Best Buy Earnings Top Expectations - Annexon  ( NASDAQ:ANNX ) , Digital Turbine  ( NASDAQ:APPS ) ",20230525T183908,https://www.benzinga.com/news/earnings/23/05/32582243/crude-oil-drops-sharply-best-buy-earnings-top-expectations,CRYPTO:BTC,0.058759,Neutral,-0.099781
"Nasdaq Surges 1.5%; NVIDIA Shares Jump Following Strong Q1 Results - Annexon  ( NASDAQ:ANNX ) , Digital Turbine  ( NASDAQ:APPS ) ",20230525T160218,https://www.benzinga.com/news/earnings/23/05/32579047/nasdaq-surges-1-5-nvidia-shares-jump-following-strong-q1-results,CRYPTO:BTC,0.058047,Neutral,-0.0997
"Dow Drops 100 Points; US GDP Tops Estimates - Annexon  ( NASDAQ:ANNX ) , Digital Turbine  ( NASDAQ:APPS ) ",20230525T134627,https://www.benzinga.com/news/earnings/23/05/32574777/dow-drops-100-points-us-gdp-tops-estimates,CRYPTO:BTC,0.065866,Somewhat-Bearish,-0.180831
54 Biggest Movers From Yesterday,20220420T094334,https://www.benzinga.com/news/22/04/26706319/54-biggest-movers-from-yesterday,CRYPTO:BTC,0.034595,Neutral,-0.000106
38 Stocks Moving In Tuesday's Mid-Day Session,20220419T161631,https://www.benzinga.com/news/22/04/26694580/38-stocks-moving-in-tuesdays-mid-day-session,CRYPTO:BTC,0.050668,Neutral,-0.001525
"Why US Futures Are Rising Wednesday - Corvus Pharma  ( NASDAQ:CRVS ) , Applied DNA Sciences  ( NASDAQ:APDN ) ",20241218T112212,https://www.benzinga.com/trading-ideas/previews/24/12/42549182/us-stocks-to-open-higher-as-rate-cut-expectations-surge-all-eyes-on-dow-jones-to-break-its,CRYPTO:BTC,0.03804,Neutral,0.030464
Applied DNA Sciences  ( NASDAQ:APDN )  Receives New Coverage from Analysts at StockNews.com,20240304T071648,https://www.defenseworld.net/2024/03/04/applied-dna-sciences-nasdaqapdn-receives-new-coverage-from-analysts-at-stocknews-com.html,CRYPTO:BTC,0.089462,Neutral,0.144151
StockNews.com Upgrades Applied DNA Sciences  ( NASDAQ:APDN )  to Hold,20230323T052844,https://www.defenseworld.net/2023/03/23/stocknews-com-upgrades-applied-dna-sciences-nasdaqapdn-to-hold-2.html,CRYPTO:BTC,0.167904,Neutral,0.124205
Dow Drops More Than 200 Points; Caterpillar Shares Fall Following Q2 Results,20220802T185225,https://www.benzinga.com/news/earnings/22/08/28317928/dow-drops-more-than-200-points-caterpillar-shares-fall-following-q2-results,CRYPTO:BTC,0.080458,Neutral,-0.098684
Nasdaq Turns Positive; Crude Oil Moves Higher,20220802T161610,https://www.benzinga.com/news/earnings/22/08/28315227/nasdaq-turns-positive-crude-oil-moves-higher,CRYPTO:BTC,0.083833,Neutral,0.038541
Crude Oil Drops 1%; General Motors Earnings Miss Views,20220726T183646,https://www.benzinga.com/news/earnings/22/07/28212522/crude-oil-drops-1-general-motors-earnings-miss-views,CRYPTO:BTC,0.062597,Neutral,-0.130067
Nasdaq Tumbles 200 Points; McDonald's Posts Upbeat Q2 Earnings,20220726T163041,https://www.benzinga.com/news/earnings/22/07/28210367/nasdaq-tumbles-200-points-mcdonalds-posts-upbeat-q2-earnings,CRYPTO:BTC,0.064276,Neutral,-0.130147
"Why Intelligent Bio Solutions Shares Are Trading Lower By Around 55%? Here Are Other Stocks Moving In Monday's Mid-Day Session - AERWINS Technologies  ( NASDAQ:AWIN ) , Arch Resources  ( NYSE:ARCH ) ",20231002T170027,https://www.benzinga.com/news/23/10/35037344/why-intelligent-bio-solutions-shares-are-trading-lower-by-around-55-here-are-other-stocks-moving-in,CRYPTO:BTC,0.056674,Neutral,0.149958
"Pitney Bowes, Marathon Digital And Other Big Stocks Moving Higher On Monday - Cipher Mining  ( NASDAQ:CIFR ) , Cleanspark  ( NASDAQ:CLSK ) ",20231002T142053,https://www.benzinga.com/news/23/10/35032992/pitney-bowes-marathon-digital-and-other-big-stocks-moving-higher-on-monday,CRYPTO:BTC,0.350564,Bullish,0.405915
"Why NanoVibronix Shares Surged Over 25%; Here Are 82 Biggest Movers From Friday - ABVC BioPharma  ( NASDAQ:ABVC ) , Altimmune  ( NASDAQ:ALT ) ",20220926T074323,https://www.benzinga.com/news/22/09/29002223/why-nanovibronix-shares-surged-over-25-here-are-82-biggest-movers-from-friday,CRYPTO:BTC,0.022284,Neutral,-0.129348
StockNews.com Downgrades Tuniu  ( NASDAQ:TOUR )  to Hold,20231103T072843,https://www.defenseworld.net/2023/11/03/stocknews-com-downgrades-tuniu-nasdaqtour-to-hold.html,CRYPTO:BTC,0.081276,Somewhat-Bullish,0.150867
StockNews.com Upgrades Tuniu  ( NASDAQ:TOUR )  to Buy,20231028T054843,https://www.defenseworld.net/2023/10/28/stocknews-com-upgrades-tuniu-nasdaqtour-to-buy.html,CRYPTO:BTC,0.087503,Neutral,0.130048
StockNews.com Downgrades Tuniu  ( NASDAQ:TOUR )  to Sell,20230323T052843,https://www.defenseworld.net/2023/03/23/stocknews-com-downgrades-tuniu-nasdaqtour-to-sell.html,CRYPTO:BTC,0.192694,Neutral,0.133924
77 Biggest Movers From Yesterday,20220601T090222,https://www.benzinga.com/news/22/06/27492435/77-biggest-movers-from-yesterday,CRYPTO:BTC,0.057208,Neutral,0.010905
40 Stocks Moving In Tuesday's Mid-Day Session,20220531T160405,https://www.benzinga.com/news/22/05/27478950/40-stocks-moving-in-tuesdays-mid-day-session,CRYPTO:BTC,0.115787,Neutral,0.009003
"Advanced Human Imaging  ( NASDAQ:AHI ) , Aditxt  ( NASDAQ:ADTX )  - Why Immunocore Shares Dipped 22%; Here Are 73 Biggest Movers From Friday",20220912T072340,https://www.benzinga.com/news/22/09/28823434/why-immunocore-shares-dipped-22-here-are-73-biggest-movers-from-friday,CRYPTO:BTC,0.062597,Somewhat-Bullish,0.192188
"uniQure  ( NASDAQ:QURE )  Upgraded to ""Sell"" at StockNews.com",20240303T074844,https://www.defenseworld.net/2024/03/03/uniqure-nasdaqqure-upgraded-to-sell-at-stocknews-com.html,CRYPTO:BTC,0.049526,Neutral,0.042955
"Ally Financial Reports Upbeat Earnings, Joins Badger Meter, Genuine Parts And Other Big Stocks Moving Higher On Thursday - Ally Financial  ( NYSE:ALLY ) , Apogee Enterprises  ( NASDAQ:APOG ) ",20240418T175852,https://www.benzinga.com/news/24/04/38321505/ally-financial-reports-upbeat-earnings-joins-badger-meter-genuine-parts-and-other-big-stocks-moving,CRYPTO:BTC,0.100308,Somewhat-Bullish,0.167488
50 Biggest Movers From Yesterday,20220329T091148,https://www.benzinga.com/news/22/03/26340073/50-biggest-movers-from-yesterday,CRYPTO:BTC,0.037259,Neutral,0.001987
35 Stocks Moving In Monday's Mid-Day Session,20220328T161143,https://www.benzinga.com/news/22/03/26327227/35-stocks-moving-in-mondays-mid-day-session,CRYPTO:BTC,0.051696,Neutral,0.003047
99 Biggest Movers From Yesterday,20220512T082956,https://www.benzinga.com/news/22/05/27156577/99-biggest-movers-from-yesterday,CRYPTO:BTC,0.021239,Neutral,0.007596
90 Biggest Movers From Yesterday,20220510T091132,https://www.benzinga.com/news/22/05/27100105/90-biggest-movers-from-yesterday,CRYPTO:BTC,0.050306,Neutral,-0.001558
90 Biggest Movers From Yesterday,20220510T091132,https://markets.businessinsider.com/news/stocks/90-biggest-movers-from-yesterday-1031440764,CRYPTO:BTC,0.046015,Neutral,0.000813
"Crude Oil Falls 2.5%; Ralph Lauren Posts Upbeat Earnings - Blade Air Mobility  ( NASDAQ:BLDE ) , Durect  ( NASDAQ:DRRX ) ",20231108T195219,https://www.benzinga.com/news/earnings/23/11/35682856/crude-oil-falls-2-5-ralph-lauren-posts-upbeat-earnings,CRYPTO:BTC,0.066784,Somewhat-Bullish,0.339928
"Dow Falls Over 100 Points; US Wholesale Inventories Edge Higher - Durect  ( NASDAQ:DRRX ) , Establishment Labs Hldgs  ( NASDAQ:ESTA ) ",20231108T175506,https://www.benzinga.com/news/earnings/23/11/35680235/dow-falls-over-100-points-us-wholesale-inventories-edge-higher,CRYPTO:BTC,0.075397,Somewhat-Bullish,0.343487
"Why Bed Bath & Beyond Shares Are Trading Lower By 23%; Here Are 20 Stocks Moving Premarket - Bed Bath & Beyond  ( NASDAQ:BBBY ) , Apollomics  ( NASDAQ:APLM ) ",20230426T123739,https://www.benzinga.com/news/23/04/32009221/why-bed-bath-beyond-shares-are-trading-lower-by-23-here-are-20-stocks-moving-premarket,CRYPTO:BTC,0.063425,Neutral,0.122089
"Stock Market Today: Dow Jones, S&P 500 Opened Higher; Coinbase Stock Slides After Earnings Report",20220511T141515,https://stockmarket.com/featured/stock-market-today-dow-jones-s-coinbase-stock-slides-after-earnings-report-2022-05-11,CRYPTO:BTC,0.080688,Neutral,-0.110381
"10 Short Squeeze Stocks To Watch: Getty Images, Bitcoin Depot, Blue Apron Holdings And More - Getty Images Holdings  ( NYSE:GETY ) ",20230911T145221,https://www.benzinga.com/markets/cryptocurrency/23/09/34441982/10-short-squeeze-stocks-to-watch-getty-images-bitcoin-depot-blue-apron-holdings-and-more,CRYPTO:BTC,0.237551,Neutral,0.106042
"Chembio Diagnostics  ( NASDAQ:CEMI ) , Ayala Pharmaceuticals  ( NASDAQ:AYLA )  - Why Zumiez Is Trading Lower By 14%; Here Are 20 Stocks Moving Premarket",20220909T103544,https://www.benzinga.com/news/22/09/28807938/why-zumiez-is-trading-lower-by-14-here-are-20-stocks-moving-premarket,CRYPTO:BTC,0.079656,Neutral,0.0
Why Zumiez Is Trading Lower By 14%; Here Are 20 Stocks Moving Premarket,20220909T103544,https://markets.businessinsider.com/news/stocks/why-zumiez-is-trading-lower-by-14-here-are-20-stocks-moving-premarket-1031734321,CRYPTO:BTC,0.082111,Neutral,0.0
Why Crypto-Related Stocks Are Trading Lower: Here Are 34 Stocks Moving Premarket,20220819T112410,https://www.benzinga.com/news/22/08/28564076/why-crypto-related-stocks-are-trading-lower-here-are-34-stocks-moving-premarket,CRYPTO:BTC,0.127007,Somewhat-Bearish,-0.284584
