,2023-09-30,2023-06-30,2023-03-31,2022-12-31
TreasurySharesNumber,27.0,27.0,27.0,27.0
OrdinarySharesNumber,26515435.0,21092002.0,20922503.0,7750608.0
ShareIssued,26515462.0,21092029.0,20922530.0,7750635.0
TotalDebt,709274.0,321440.0,444798.0,553908.0
TangibleBookValue,11023111.0,8820032.0,9631991.0,6359365.0
InvestedCapital,11023111.0,8820032.0,9631991.0,6359365.0
WorkingCapital,10264541.0,8293171.0,8978101.0,5613521.0
NetTangibleAssets,11023111.0,8820032.0,9631991.0,6359365.0
CapitalLeaseObligations,709274.0,321440.0,444798.0,553908.0
CommonStockEquity,11023111.0,8820032.0,9631991.0,6359365.0
TotalCapitalization,11023111.0,8820032.0,9631991.0,6359365.0
TotalEquityGrossMinorityInterest,11023111.0,8820032.0,9631991.0,6359365.0
StockholdersEquity,11023111.0,8820032.0,9631991.0,6359365.0
GainsLossesNotAffectingRetainedEarnings,-8554.0,39292.0,109015.0,43227.0
OtherEquityAdjustments,-8554.0,39292.0,109015.0,43227.0
TreasuryStock,6464.0,6464.0,6464.0,6464.0
RetainedEarnings,-94470705.0,-92441689.0,-91427539.0,-88783244.0
AdditionalPaidInCapital,105506182.0,101226783.0,100954887.0,95105071.0
CapitalStock,2652.0,2110.0,2092.0,775.0
CommonStock,2652.0,2110.0,2092.0,775.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,6030854.0,4476960.0,4104168.0,3802641.0
TotalNonCurrentLiabilitiesNetMinorityInterest,253209.0,139783.0,170082.0,200705.0
OtherNonCurrentLiabilities,-1.0,,,
NonCurrentDeferredLiabilities,0.0,126.0,312.0,498.0
NonCurrentDeferredRevenue,0.0,126.0,312.0,498.0
LongTermDebtAndCapitalLeaseObligation,253210.0,139657.0,169770.0,200207.0
LongTermCapitalLeaseObligation,253210.0,139657.0,169770.0,200207.0
CurrentLiabilities,5777645.0,4337177.0,3934086.0,3601936.0
OtherCurrentLiabilities,1.0,,,
CurrentDeferredLiabilities,1312262.0,844519.0,933336.0,773885.0
CurrentDeferredRevenue,1312262.0,844519.0,933336.0,773885.0
CurrentDeferredTaxesLiabilities,,,,0.0
CurrentDebtAndCapitalLeaseObligation,456064.0,181783.0,275028.0,353701.0
CurrentCapitalLeaseObligation,456064.0,181783.0,275028.0,353701.0
PensionandOtherPostRetirementBenefitPlansCurrent,1831688.0,1565580.0,1234164.0,959228.0
CurrentProvisions,235357.0,181012.0,129930.0,234647.0
PayablesAndAccruedExpenses,1942273.0,1564283.0,1361628.0,1280475.0
CurrentAccruedExpenses,659015.0,620513.0,272055.0,662574.0
Payables,1283258.0,943770.0,1089573.0,617901.0
TotalTaxPayable,65576.0,177187.0,182768.0,48220.0
IncomeTaxPayable,65576.0,177187.0,182768.0,48220.0
AccountsPayable,1217682.0,766583.0,906805.0,569681.0
TotalAssets,17053965.0,13296992.0,13736159.0,10162006.0
TotalNonCurrentAssets,1011779.0,666644.0,823972.0,946549.0
OtherNonCurrentAssets,91237.0,111034.0,111034.0,111034.0
InvestmentsAndAdvances,32648.0,102773.0,115287.0,132489.0
LongTermEquityInvestment,32648.0,102773.0,115287.0,132489.0
InvestmentsinJointVenturesatCost,32648.0,102773.0,115287.0,
NetPPE,887894.0,452837.0,597651.0,703026.0
AccumulatedDepreciation,,,,-633485.0
GrossPPE,887894.0,452837.0,597651.0,1336511.0
Leases,,,,254043.0
ConstructionInProgress,,,,52644.0
OtherProperties,887894.0,452837.0,597651.0,719367.0
MachineryFurnitureEquipment,,,,310457.0
Properties,,,,0.0
CurrentAssets,16042186.0,12630348.0,12912187.0,9215457.0
OtherCurrentAssets,920076.0,694641.0,535558.0,573462.0
Inventory,1484729.0,1337353.0,1565268.0,1399865.0
InventoriesAdjustmentsAllowances,-22937.0,-204397.0,-76556.0,-86409.0
OtherInventories,,,-24862.0,-34715.0
FinishedGoods,245489.0,295869.0,490785.0,563722.0
WorkInProcess,4393.0,17684.0,17422.0,18971.0
RawMaterials,1257784.0,1228197.0,1133617.0,903581.0
Receivables,2517021.0,1641803.0,1547801.0,1896163.0
AccountsReceivable,2517021.0,1641803.0,1547801.0,1896163.0
CashCashEquivalentsAndShortTermInvestments,11120360.0,8956551.0,9263560.0,5345967.0
OtherShortTermInvestments,4208613.0,2950268.0,,
CashAndCashEquivalents,6911747.0,6006283.0,9263560.0,5345967.0
CashEquivalents,5924810.0,3953207.0,,
CashFinancial,986937.0,2053076.0,,5345967.0
